id,name,type
3813,荜茇散,方剂
3814,荜茇丸,方剂
3815,荜茇粥,方剂
3816,荜澄茄散,方剂
3817,荜澄茄丸,方剂
3818,荜芜汤,方剂
3819,萆麻膏,方剂
3820,萆麻汤,方剂
3821,萆麻丸,方剂
3822,萆薢分清散,方剂
3823,萆薢散,方剂
3824,萆薢渗湿汤,方剂
3825,萆薢汤,方剂
3826,萆薢丸,方剂
3827,萆薢饮,方剂
3828,筚茇粥,方剂
3829,筚澄茄丸,方剂
3830,蓖麻膏,方剂
3831,蓖麻丸,方剂
3832,蓖麻饮,方剂
3833,蓖麻子膏,方剂
3834,碧丹,方剂
3835,碧金散,方剂
3836,碧落神膏,方剂
3837,碧天丸,方剂
3838,碧霞丹,方剂
3839,碧雪,方剂
3840,碧雪保命丹,方剂
3841,碧油膏,方剂
3842,碧玉丹,方剂
3843,碧玉膏,方剂
3844,碧玉散,方剂
3845,碧云膏,方剂
3846,碧云散,方剂
3847,碧云汤,方剂
3848,壁宫丸,方剂
3849,避瘟明目清上散,方剂
3850,避瘟散,方剂
3851,避瘟丸,方剂
3852,萹蓄汤,方剂
3853,蝙蝠散,方剂
3854,扁柏丸,方剂
3855,扁豆散,方剂
3856,扁豆汤,方剂
3857,扁豆粥,方剂
3858,扁鹊丁香散,方剂
3859,扁鹊三豆饮,方剂
3860,扁鹊玉壶丸,方剂
3861,变通白头翁汤,方剂
3862,变通十味温胆汤,方剂
3863,变通血府逐瘀汤,方剂
3864,变通玉女煎,方剂
3865,便毒散,方剂
3866,便血散,方剂
3867,便血丸,方剂
3868,便浊汤,方剂
3869,遍身疼痛丸,方剂
3870,表里双解汤,方剂
3871,鳖甲地黄汤,方剂
3872,鳖甲黄连丸,方剂
3873,鳖甲煎,方剂
3874,鳖甲煎丸,方剂
3875,鳖甲胶,方剂
3876,鳖甲青蒿饮,方剂
3877,鳖甲散,方剂
3878,鳖甲汤,方剂
3879,鳖甲丸,方剂
3880,鳖甲养阴煎,方剂
3881,鳖甲饮,方剂
3882,鳖甲猪肚丸,方剂
3883,槟榔苍柏丸,方剂
3884,槟榔煎,方剂
3885,槟榔煎丸,方剂
3886,槟榔散,方剂
3887,槟榔汤,方剂
3888,槟榔丸,方剂
3889,槟榔枳壳丸,方剂
3890,槟榔粥,方剂
3891,槟连散,方剂
3892,槟连丸,方剂
3893,槟楝饮,方剂
3894,槟梅汤,方剂
3895,槟漆丸,方剂
3896,槟芍顺气汤,方剂
3897,槟苏败毒散,方剂
3898,槟苏散,方剂
3899,槟茱丸,方剂
3900,冰白散,方剂
3901,冰柏丸,方剂
3902,冰豆膏,方剂
3903,冰婀散,方剂
3904,冰黄膏,方剂
3905,冰黄散,方剂
3906,冰灰散,方剂
3907,冰悔丸,方剂
3908,冰梅上清丸,方剂
3909,冰梅丸,方剂
3910,冰磨散,方剂
3911,冰娜散,方剂
3912,冰硼散,方剂
3913,冰鸡蛋油,方剂
3914,冰散,方剂
3915,冰青散,方剂
3916,冰霜散,方剂
3917,冰辖梅苏丸,方剂
3918,冰香散,方剂
3919,冰熊散,方剂
3920,冰玉散,方剂
3921,饼金散,方剂
3922,并补两天丸,方剂
3923,并提汤,方剂
3924,拨疔方,方剂
3925,拨翳汤,方剂
3926,拨云丹,方剂
3927,拨云散,方剂
3928,拨云退翳还睛丸,方剂
3929,拨云退翳丸,方剂
3930,拨针散,方剂
3931,波斯散,方剂
3932,菠薐菜粥,方剂
3933,搏金散,方剂
3934,补胞散,方剂
3935,补胞饮,方剂
3936,补北健行汤,方剂
3937,补胆防风汤,方剂
3938,补胆散,方剂
3939,补肺阿胶汤,方剂
3940,补肺宁嗽汤,方剂
3941,补肺清金饮,方剂
3942,补肺人参散,方剂
3943,补肺丸,方剂
3944,补肺杏仁散,方剂
3945,补肝柏子仁丸,方剂
3946,补肝地肤子散,方剂
3947,补肝散,方剂
3948,补肝四物汤,方剂
3949,补肝汤,方剂
3950,补肝丸,方剂
3951,补肝养荣汤,方剂
3952,补肝养血汤,方剂
3953,补肝抑肺汤,方剂
3954,补肝重明丸,方剂
3955,补宫丸,方剂
3956,补骨丸,方剂
3957,补骨脂酊,方剂
3958,补骨脂散,方剂
3959,补骨脂汤,方剂
3960,补骨脂丸,方剂
3961,补黄散,方剂
3962,补火丸,方剂
3963,补筋汤,方剂
3964,补经固真汤,方剂
3965,补经汤,方剂
3966,补胯丸,方剂
3967,补烂丹,方剂
3968,补漏丹,方剂
3969,补漏生肌散,方剂
3970,补络补管汤,方剂
3971,补母寿子方,方剂
3972,补脑散,方剂
3973,补脑丸,方剂
3974,补脑振痿汤,方剂
3975,补脬饮,方剂
3976,补脾白豆蔻散,方剂
3977,补脾诃黎勒散,方剂
3978,补脾黄耆丸,方剂
3979,补脾人参散,方剂
3980,补脾散,方剂
3981,补脾神曲丸,方剂
3982,补脾汤,方剂
3983,补脾丸,方剂
3984,补脾胃泻阴火升阳汤,方剂
3985,补脾益肾汤,方剂
3986,补脾饮,方剂
3987,补脾止带汤,方剂
3988,补偏愈风汤,方剂
3989,补气安胎饮,方剂
3990,补气和中汤,方剂
3991,补气黄耆汤,方剂
3992,补气解晕汤,方剂
3993,补气清痢汤,方剂
3994,补气升肠饮,方剂
3995,补气升阳和中汤,方剂
3996,补气汤,方剂
3997,补气退血汤,方剂
3998,补气消痰饮,方剂
3999,补气养荣汤,方剂
4000,补气止崩汤,方剂
4001,补荣汤,方剂
4002,补肾安胎饮,方剂
4003,补肾磁石汤,方剂
4004,补肾磁石丸,方剂
4005,补肾地黄酒,方剂
4006,补肾地黄汤,方剂
4007,补肾地黄丸,方剂
4008,补肾固胎散,方剂
4009,补肾健脾益气方,方剂
4010,补肾鹿茸丸,方剂
4011,补肾散,方剂
4012,补肾肾沥汤,方剂
4013,补肾石斛丸,方剂
4014,补肾熟干地黄散,方剂
4015,补肾熟干地黄丸,方剂
4016,补肾汤,方剂
4017,补肾丸,方剂
4018,补肾虚磁石丸,方剂
4019,补肾续断丸,方剂
4020,补肾养脾丸,方剂
4021,补肾止带汤,方剂
4022,补肾种子方,方剂
4023,补肾壮筋汤,方剂
4024,补肾壮阳丹,方剂
4025,补肾壮阳汤,方剂
4026,补水宁神汤,方剂
4027,补髓膏,方剂
4028,补髓青娥丸,方剂
4029,补损续筋丸,方剂
4030,补胎饮,方剂
4031,补天大造丸,方剂
4032,补天丹,方剂
4033,补天手饮,方剂
4034,补天丸,方剂
4035,补天育麟丹,方剂
4036,补天育嗣丹,方剂
4037,补瞳神丹,方剂
4038,补土保金汤,方剂
4039,补土燥湿汤,方剂
4040,补胃汤,方剂
4041,补胃丸,方剂
4042,补胃燥痰汤,方剂
4043,补下丸,方剂
4044,补心丹,方剂
4045,补心茯苓汤,方剂
4046,补心麦门冬丸,方剂
4047,补心宁志丸,方剂
4048,补心汤,方剂
4049,补心丸,方剂
4050,补虚利腰汤,方剂
4051,补虚生荣汤,方剂
4052,补虚汤,方剂
4053,补虚饮,方剂
4054,补虚正气粥饮,方剂
4055,补虚止嗽丸,方剂
4056,补血保胎清痢汤,方剂
4057,补血行滞汤,方剂
4058,补血荣筋丸,方剂
4059,补血汤,方剂
4060,补血退黄丸,方剂
4061,补阳汤,方剂
4062,补养心脾汤,方剂
4063,补液丹,方剂
4064,补益地黄丸,方剂
4065,补益附子丸,方剂
4066,补益覆盆子丸,方剂
4067,补益干地黄汤,方剂
4068,补益干地黄丸,方剂
4069,补益黄耆丸,方剂
4070,补益椒红丸,方剂
4071,补益牛膝丸,方剂
4072,补益丸,方剂
4073,补益消癌汤,方剂
4074,补益养荣汤,方剂
4075,补阴大造丸,方剂
4076,补阴降火汤,方剂
4077,补阴平肺汤,方剂
4078,补阴散邪汤,方剂
4079,补阴汤,方剂
4080,补阴丸,方剂
4081,补阴益气煎,方剂
4082,补阴益肾汤,方剂
4083,补元散热饮,方剂
4084,补元汤,方剂
4085,补原丸,方剂
4086,补真丹,方剂
4087,补真汤,方剂
4088,补真丸,方剂
4089,补中安胎饮,方剂
4090,补中川芎汤,方剂
4091,补中地黄汤,方剂
4092,补中宁嗽汤,方剂
4093,补中汤,方剂
4094,补中丸,方剂
4095,补中养目汤,方剂
4096,补中益气加减汤,方剂
4097,补中益肾汤,方剂
4098,补中治湿汤,方剂
4099,不二散,方剂
4100,不二丸,方剂
4101,不龟手膏,方剂
4102,不换金丹,方剂
4103,不换金摩娑囊,方剂
4104,不换金散,方剂
4105,不觉退管锭子,方剂
4106,不老丸,方剂
4107,不忘散,方剂
4108,不泻内消丸,方剂
4109,布袋丸,方剂
4110,布精起痿汤,方剂
4111,步利丸,方剂
4112,擦牙定痛散,方剂
4113,擦牙固齿散,方剂
4114,擦牙散,方剂
4115,擦牙通关散,方剂
4116,参艾饮,方剂
4117,参柏丸,方剂
4118,参茯安神丸,方剂
4119,参附龙牡汤,方剂
4120,参附耆蛎汤,方剂
4121,参附三白汤,方剂
4122,参附渗湿汤,方剂
4123,参附养荣汤,方剂
4124,参归羌活汤,方剂
4125,参归芍药汤,方剂
4126,参归升麻汤,方剂
4127,参归生化汤,方剂
4128,参归丸,方剂
4129,参归养荣汤,方剂
4130,参归腰子,方剂
4131,参归益元汤,方剂
4132,参归饮,方剂
4133,参归转天汤,方剂
4134,参桂鹿茸丸,方剂
4135,参桂饮,方剂
4136,参胡三白汤,方剂
4137,参胡温胆汤,方剂
4138,参黄散,方剂
4139,参姜汤,方剂
4140,参姜饮,方剂
4141,参胶补血汤,方剂
4142,参橘汤,方剂
4143,参橘饮,方剂
4144,参连开噤汤,方剂
4145,参连汤,方剂
4146,参莲艾附汤,方剂
4147,参苓白术丸,方剂
4148,参苓膏,方剂
4149,参苓琥珀汤,方剂
4150,参苓健脾散,方剂
4151,参苓平胃丸,方剂
4152,参苓散,方剂
4153,参苓生化汤,方剂
4154,参苓丸,方剂
4155,参苓饮,方剂
4156,参苓愈带汤,方剂
4157,参苓粥,方剂
4158,参麦阿胶汤,方剂
4159,参麦地黄丸,方剂
4160,参麦茯神汤,方剂
4161,参麦六味丸,方剂
4162,参麦汤,方剂
4163,参末散,方剂
4164,参漆丸,方剂
4165,参芪救逆汤,方剂
4166,参芪真武汤,方剂
4167,参耆白术汤,方剂
4168,参耆补脾汤,方剂
4169,参耆补气汤,方剂
4170,参耆当归散,方剂
4171,参耆膏,方剂
4172,参耆救逆汤,方剂
4173,参耆麻黄根汤,方剂
4174,参耆内托散,方剂
4175,参耆术附汤,方剂
4176,参耆汤,方剂
4177,参耆通乳汤,方剂
4178,参耆丸,方剂
4179,参耆完胞汤,方剂
4180,参耆益气汤,方剂
4181,参葺,方剂
4182,参芩乌黛汤,方剂
4183,参茸固本丸,方剂
4184,参茸三肾粉,方剂
4185,参茸汤,方剂
4186,参芍汤,方剂
4187,参术半夏汤,方剂
4188,参术地黄膏,方剂
4189,参术膏,方剂
4190,参术健脾汤,方剂
4191,参术健脾丸,方剂
4192,参术举胎饮,方剂
4193,参术六味丸,方剂
4194,参术启脾丸,方剂
4195,参术散,方剂
4196,参术实脾汤,方剂
4197,参术汤,方剂
4198,参术调中汤,方剂
4199,参术香连汤,方剂
4200,参术芎归汤,方剂
4201,参术饮,方剂
4202,参苏理肺丸,方剂
4203,参苏顺产汤,方剂
4204,参苏温肺汤,方剂
4205,参苏饮,方剂
4206,参粟汤,方剂
4207,参香散,方剂
4208,参香丸,方剂
4209,参香饮,方剂
4210,参杏膏,方剂
4211,参枣丸,方剂
4212,参赭培气汤,方剂
4213,参赭镇气汤,方剂
4214,参朱丸,方剂
4215,蚕豆花露,方剂
4216,蚕号散,方剂
4217,蚕茧散,方剂
4218,蚕茧眼药,方剂
4219,蚕沙黄柏汤,方剂
4220,蚕沙酒,方剂
4221,蚕沙饮,方剂
4222,蚕矢汤,方剂
4223,蚕蜕散,方剂
4224,蚕香散,方剂
4225,蚕消散,方剂
4226,仓公壁钱散,方剂
4227,仓公散,方剂
4228,仓公下气汤,方剂
4229,仓廪汤,方剂
4230,仓卒散,方剂
4231,苍柏樗皮丸,方剂
4232,苍柏散,方剂
4233,苍柏饮,方剂
4234,苍陈紫苏饮,方剂
4235,苍地丸,方剂
4236,苍耳草膏,方剂
4237,苍耳茶,方剂
4238,苍耳膏,方剂
4239,苍耳羹,方剂
4240,苍耳酒,方剂
4241,苍耳散,方剂
4242,苍耳汤,方剂
4243,苍耳丸,方剂
4244,苍耳叶羹,方剂
4245,苍耳饮,方剂
4246,苍耳子软膏,方剂
4247,苍耳子洗剂,方剂
4248,苍耳子粥,方剂
4249,苍矾洗剂,方剂
4250,苍连汤,方剂
4251,苍连丸,方剂
4252,苍龙丸,方剂
4253,苍芩丸,方剂
4254,苍莎丸,方剂
4255,苍术白虎汤,方剂
4256,苍术导痰丸,方剂
4257,苍术地榆汤,方剂
4258,苍术膏,方剂
4259,苍术黑豆饮,方剂
4260,苍术酒,方剂
4261,苍术灵仙散,方剂
4262,苍术木瓜丸,方剂
4263,苍术难名丹,方剂
4264,苍术散,方剂
4265,苍术胜湿汤,方剂
4266,苍术汤,方剂
4267,苍术丸,方剂
4268,苍术薏苡汤,方剂
4269,苍术饮,方剂
4270,苍术泽泻丸,方剂
4271,苍术猪肝散,方剂
4272,苍松烘疗,方剂
4273,苍桅丸,方剂
4274,苍辛桂桂汤,方剂
4275,苍辛五苓汤,方剂
4276,草豆蔻散,方剂
4277,草豆蔻汤,方剂
4278,草豆蔻饮,方剂
4279,草豆汤,方剂
4280,草矾膏,方剂
4281,草膏,方剂
4282,草果散,方剂
4283,草果饮,方剂
4284,草果知母汤,方剂
4285,草还丹,方剂
4286,草节丸,方剂
4287,草决明合剂,方剂
4288,草灵丹,方剂
4289,草牛散,方剂
4290,草乌复方洗剂,方剂
4291,草乌膏,方剂
4292,草乌散,方剂
4293,草香散,方剂
4294,侧柏酊,方剂
4295,侧柏散,方剂
4296,侧柏叶汤,方剂
4297,曾青膏,方剂
4298,曾青散,方剂
4299,茶积丸,方剂
4300,茶调散,方剂
4301,茶牙汤,方剂
4302,搽黄药粉,方剂
4303,搽绿药方,方剂
4304,搽牙散,方剂
4305,柴胡加龙骨牡蛎汤,方剂
4306,掺脐散,方剂
4307,掺药,方剂
4308,缠喉散,方剂
4309,缠金丹,方剂
4310,蝉蚕散,方剂
4311,蝉花散,方剂
4312,蝉花丸,方剂
4313,蝉花无比散,方剂
4314,蝉壳散,方剂
4315,蝉退散,方剂
4316,蝉蜕饼子,方剂
4317,蝉蜕散,方剂
4318,蝉朱散,方剂
4319,蟾灰散,方剂
4320,蟾灵膏,方剂
4321,蟾酥锭,方剂
4322,蟾酥锭子,方剂
4323,蟾酥膏,方剂
4324,蟾酥膏,方剂
4325,蟾酥散,方剂
4326,蟾酥丸,方剂
4327,蟾头丸,方剂
4328,产宝汤,方剂
4329,产后救生丸,方剂
4330,产后理血丹,方剂
4331,产后调理方,方剂
4332,产后丸,方剂
4333,产灵丹,方剂
4334,菖姜汤,方剂
4335,菖蒲参麦丸,方剂
4336,菖蒲导痰汤,方剂
4337,菖蒲膏,方剂
4338,菖蒲根丸,方剂
4339,菖蒲羹,方剂
4340,菖蒲浸酒,方剂
4341,菖蒲酒,方剂
4342,菖蒲散,方剂
4343,菖蒲汤,方剂
4344,菖蒲梃子,方剂
4345,菖蒲丸,方剂
4346,菖蒲五味散,方剂
4347,菖蒲益智丸,方剂
4348,菖蒲郁金汤,方剂
4349,肠风黑散,方剂
4350,肠风槐角丸,方剂
4351,肠风饮,方剂
4352,肠连丸,方剂
4353,肠宁汤,方剂
4354,肠驱蛔汤,方剂
4355,肠痈溃烂汤,方剂
4356,肠痈汤,方剂
4357,肠痈丸,方剂
4358,肠痈饮,方剂
4359,常山白虎汤,方剂
4360,常山酒,方剂
4361,常山汤,方剂
4362,常山饮,方剂
4363,朝真丹,方剂
4364,朝真丸,方剂
4365,朝宗汤,方剂
4366,车甘五苓汤,方剂
4367,车莲饮,方剂
4368,车前八珍散,方剂
4369,车前饼子,方剂
4370,车前草汤,方剂
4371,车前散,方剂
4372,车前汤,方剂
4373,车前叶汤,方剂
4374,车前饮,方剂
4375,车前子草散,方剂
4376,车前子散,方剂
4377,车前子汤,方剂
4378,车前子丸,方剂
4379,车前子饮,方剂
4380,车螫散,方剂
4381,车术散,方剂
4382,彻清膏,方剂
4383,辰胶散,方剂
4384,辰砂半夏丸,方剂
4385,辰砂抱龙丸,方剂
4386,辰砂丹,方剂
4387,辰砂胆星,方剂
4388,辰砂定痛散,方剂
4389,辰砂膏,方剂
4390,辰砂僵蚕散,方剂
4391,辰砂金箔散,方剂
4392,辰砂宁志丸,方剂
4393,辰砂七珍散,方剂
4394,辰砂散,方剂
4395,辰砂天麻丸,方剂
4396,辰砂丸,方剂
4397,辰砂五苓散,方剂
4398,辰砂五香丸,方剂
4399,辰砂蝎梢膏,方剂
4400,辰砂一丹,方剂
4401,辰砂益原散,方剂
4402,辰砂远志丸,方剂
4403,沉附汤,方剂
4404,沉麝丸,方剂
4405,沉水膏,方剂
4406,沉魏丹,方剂
4407,沉香阿魏丸,方剂
4408,沉香安神丸,方剂
4409,沉香百补丸,方剂
4410,沉香不二丸,方剂
4411,沉香陈曲丸,方剂
4412,沉香磁石丸,方剂
4413,沉香大腹散,方剂
4414,沉香大丸,方剂
4415,沉香导气散,方剂
4416,沉香附子汤,方剂
4417,沉香广圣散,方剂
4418,沉香桂附丸,方剂
4419,沉香琥珀丸,方剂
4420,沉香化气丸,方剂
4421,沉香煎丸,方剂
4422,沉香降气丹,方剂
4423,沉香降气散,方剂
4424,沉香降气汤,方剂
4425,沉香降气丸,方剂
4426,沉香交泰丸,方剂
4427,沉香开膈散,方剂
4428,沉香快气丸,方剂
4429,沉香鹿茸丸,方剂
4430,沉香磨脾散,方剂
4431,沉香四宝丹,方剂
4432,沉香四磨汤,方剂
4433,沉香汤,方剂
4434,沉香丸,方剂
4435,沉香温脾汤,方剂
4436,沉香温胃丸,方剂
4437,沉香乌药丸,方剂
4438,沉香消积丸,方剂
4439,沉香饮,方剂
4440,沉香永寿丸,方剂
4441,沉香至宝丸,方剂
4442,沉香煮散,方剂
4443,陈艾汤,方剂
4444,陈槐汤,方剂
4445,陈黄汤,方剂
4446,陈橘皮煎,方剂
4447,陈橘皮煎丸,方剂
4448,陈橘皮散,方剂
4449,陈橘皮汤,方剂
4450,陈橘皮丸,方剂
4451,陈橘皮饮,方剂
4452,陈橘丸,方剂
4453,陈皮滑石散,方剂
4454,陈皮右韦散,方剂
4455,陈曲汤,方剂
4456,陈曲丸,方剂
4457,陈氏咳喘膏,方剂
4458,陈氏乌须丸,方剂
4459,晨泻散,方剂
4460,趁鞠丸,方剂
4461,趁气丸,方剂
4462,趁痛丸,方剂
4463,柽叶葛根汤,方剂
4464,承气合小陷胸汤,方剂
4465,承气生化汤,方剂
4466,承气丸,方剂
4467,承气养荣汤,方剂
4468,澄化汤,方剂
4469,澄清散,方剂
4470,澄清饮,方剂
4471,橙皮丸,方剂
4472,豉汤,方剂
4473,豉粥,方剂
4474,赤白二疹丸,方剂
4475,赤白丸,方剂
4476,赤地利丸,方剂
4477,赤豆方,方剂
4478,赤豆散,方剂
4479,赤豆薏苡仁汤,方剂
4480,赤茯苓煎,方剂
4481,赤茯苓散,方剂
4482,赤茯苓散,方剂
4483,赤茯苓汤,方剂
4484,赤茯苓丸,方剂
4485,赤茯苓饮,方剂
4486,赤茯神散,方剂
4487,赤虎丸,方剂
4488,赤箭散,方剂
4489,赤箭汤,方剂
4490,赤箭丸,方剂
4491,赤脚道人龙骨丸,方剂
4492,赤金锭,方剂
4493,赤金豆,方剂
4494,赤荆汤,方剂
4495,赤葵散,方剂
4496,赤葵汤,方剂
4497,赤灵丹,方剂
4498,赤龙丹,方剂
4499,赤龙散,方剂
4500,赤龙散,方剂
4501,赤龙丸,方剂
4502,赤散,方剂
4503,赤芍药散,方剂
4504,赤芍药汤,方剂
4505,赤芍药丸,方剂
4506,赤石脂馎饦,方剂
4507,赤石脂散,方剂
4508,赤石脂汤,方剂
4509,赤石脂丸,方剂
4510,赤石脂禹余粮汤,方剂
4511,赤术丸,方剂
4512,赤霜散,方剂
4513,赤丸,方剂
4514,赤霞散,方剂
4515,赤小豆当归散,方剂
4516,赤小豆煎,方剂
4517,赤小豆散,方剂
4518,赤小豆汤,方剂
4519,赤小豆贴方,方剂
4520,赤小豆涂敷方,方剂
4521,赤玉膏,方剂
4522,赤玉散,方剂
4523,冲关散,方剂
4524,冲和膏,方剂
4525,冲和散,方剂
4526,冲和神功丸,方剂
4527,冲和顺气汤,方剂
4528,冲和仙膏,方剂
4529,冲和资生丸,方剂
4530,冲脉钦子,方剂
4531,充髓丹,方剂
4532,茺蔚老姜汤,方剂
4533,茺蔚散,方剂
4534,茺蔚丸,方剂
4535,茺蔚子散,方剂
4536,茺蔚子丸,方剂
4537,抽刀散,方剂
4538,抽薪散,方剂
4539,丑宝丸,方剂
4540,丑午丹,方剂
4541,臭橙饮,方剂
4542,臭樗皮散,方剂
4543,臭椿皮散,方剂
4544,臭灵丹,方剂
4545,臭梧桐洗剂,方剂
4546,樗白皮丸,方剂
4547,樗根白皮丸,方剂
4548,樗根散,方剂
4549,樗根丸,方剂
4550,樗皮散,方剂
4551,除疸丸,方剂
4552,除毒散,方剂
4553,除烦四物汤,方剂
4554,除烦汤,方剂
4555,除风荆芥汤,方剂
4556,除风散,方剂
4557,除风汤,方剂
4558,除风异赤散,方剂
4559,除根丸,方剂
4560,除热清肺汤,方剂
4561,除热三黄丸,方剂
4562,除热饮子,方剂
4563,除湿达原饮,方剂
4564,除湿丹,方剂
4565,除湿木瓜汤,方剂
4566,除湿散,方剂
4567,除湿四物汤,方剂
4568,除湿丸,方剂
4569,除湿压热饮,方剂
4570,除湿饮,方剂
4571,除痛散,方剂
4572,除眩四物汤,方剂
4573,除饮汤,方剂
4574,蜍蝉退壳酒,方剂
4575,楮白皮散,方剂
4576,楮皮汤,方剂
4577,楮实煎,方剂
4578,楮实丸,方剂
4579,楮实子丸,方剂
4580,楮叶散,方剂
4581,楮叶汤,方剂
4582,搐鼻碧云散,方剂
4583,搐鼻开关药,方剂
4584,搐鼻散,方剂
4585,搐鼻药,方剂
4586,搐药碧云散,方剂
4587,搐药瓜蒂散,方剂
4588,川贝枇杷露,方剂
4589,川大黄散,方剂
4590,川大黄丸,方剂
4591,川方五子丸,方剂
4592,川附散,方剂
4593,川归汤,方剂
4594,川红方,方剂
4595,川黄连丸,方剂
4596,川椒白芷散,方剂
4597,川椒茶,方剂
4598,川椒散,方剂
4599,川椒丸,方剂
4600,川槿皮锭,方剂
4601,川槿散,方剂
4602,川苦楝散,方剂
4603,川楝散,方剂
4604,川楝丸,方剂
4605,川楝蝟皮丸,方剂
4606,川羌活汤,方剂
4607,川山甲散,方剂
4608,川乌灵脂丸,方剂
4609,川乌散,方剂
4610,川乌头散,方剂
4611,川乌头丸,方剂
4612,川乌丸,方剂
4613,川乌粥,方剂
4614,川膝煎,方剂
4615,川消散,方剂
4616,川芎阿胶汤,方剂
4617,川芎茶调散,方剂
4618,川芎葱白汤,方剂
