"10298","接骨丹",""
"10299","活血散",""
"10150","四君子汤",""
"10297","接骨神方",""
"10834","白术散",""
"10300","补阳还五汤",""
"10489","四妙勇安汤",""
"10490","安宫牛黄丸",""
"10491","紫雪丹",""
"10119","滑石藿香汤",""
"10572","石韦散",""
"10695","黄耆六一汤",""
"10573","凿石丸",""
"10138","苓桂术甘汤",""
"10137","清湿化痰汤",""
"10287","复元活血汤","鸡鸣散、当归散"
"10290","大黄蟅虫丸",""
"10696","珍珠散",""
"16209"," 参耆汤",""
"10293","小金丹",""
"10305","失笑散",""
"10306","加味麦门冬汤",""
"10307","生蒲黄汤",""
"10415","泻心汤",""
"10308","十灰散",""
"10157","解急蜀椒汤",""
"10697","白术丸",""
"10353","黄芪建中汤",""
"10158","桅子豉汤",""
"10159","阑尾化瘀汤",""
"10160","阑尾清化汤",""
"10161","阑尾清解汤",""
"10211","白头翁汤",""
"10354","桂枝加龙骨牡蛎汤",""
"10190","半夏泻心汤",""
"10191","生姜泻心汤",""
"10192","甘草泻心汤",""
"10382","大柴胡汤",""
"10310","槐角丸",""
"10127","五皮饮",""
"10128","白术散",""
"10129","鲤鱼汤",""
"10130","防已黄芪汤",""
"10500","通关散",""
"10501","西珀至宝丹",""
"10835","白术散",""
"10502","西地清络饮",""
"10503","西羚三汁饮",""
"10505","稀涎散",""
"10311","大黄散",""
"10317","清肝止衄汤",""
"10504","太乙紫金丹",""
"10643","白玉膏",""
"10836","白术散",""
"10379","三物备急丸",""
"10318","生竹茹汤",""
"10319","郁金散2",""
"10320","消斑青黛饮",""
"10387","利胆排石片",""
"10388","化石利胆散",""
"10389","柴胡加龙骨牡蛎汤",""
"10390","秘方化滞丸",""
"10392","胆道驱蛔汤",""
"10333","牵正散",""
"10275","通窍活血汤",""
"10356","人参三白汤",""
"14084"," 人参耆苓汤",""
"10141","三生饮",""
"10301","调肝理脾汤",""
"10383","清胰汤",""
"10378","玉枢丹",""
"10316","刺蓟散",""
"10188","小半夏汤",""
"10367","蒿芩清胆汤",""
"14085"," 人参柴胡汤",""
"10321","白及枇杷丸",""
"10322","四生丸",""
"10395","四味大发散",""
"10391","乌梅丸",""
"10328","止血散",""
"11173","藿香散",""
"10699","黄耆六一汤",""
"10331","白附天麻汤",""
"10396","羌活胜风汤",""
"10332","止痉散",""
"10398","藁本汤",""
"10166","参芩乌黛汤",""
"10402","消风除热汤",""
"10700","白术丸",""
"10701","珍珠散",""
"10408","解郁逍逍散",""
"10411","治金煎",""
"10412","清胃散",""
"10172","补中益气汤",""
"10173","升陷汤",""
"10342","涤痰汤",""
"10416","退热散",""
"10174","益气升压汤",""
"10343","神仙解语丹",""
"10175","益气通便汤",""
"10186","半夏茯苓汤",""
"10419","神效退翳散",""
"10417","凉膈连翘散",""
"18072"," 催经散",""
"10361","大补阴丸",""
"10187","旋覆代储石汤",""
"10344","定痫丸",""
"10510","滚痰丸",""
"10511","磁朱丸",""
"10512","朱砂安神丸",""
"11176","  一服愈疟丸",""
"10151","参苓白术散",""
"10152","归脾汤",""
"10153","理中丸",""
"10154","小建中汤",""
"10155","大建中汤",""
"10304","温经汤",""
"10156","附子粳米汤",""
"10312","小蓟饮子",""
"10313","清经止崩汤",""
"10314","治崩证极验方",""
"10315","咳血方",""
"10345","涤痰止痉散",""
